android.accounts.AccountManager.getAccounts,Lists all accounts visible to the caller regardless of type. Equivalent to getAccountsByType(null). These accounts may be visible because the user granted access to the account or the AbstractAcccountAuthenticator managing the account did so or because the client shares a signature with the managing AbstractAccountAuthenticator. It is safe to call this method from the main thread. Requires Manifest.permission.GET_ACCOUNTS.
android.accounts.AccountManager.getAccounts,Get accounts.
android.accounts.AccountManager.getAccounts,Lists all accounts visible to the caller regardless of type.
android.accounts.AccountManager.getAccounts,Equivalent to getAccountsByType(null).
android.accounts.AccountManager.getAccounts,These accounts may be visible because the user granted access to the account or the AbstractAcccountAuthenticator managing the account did so or because the client shares a signature with the managing AbstractAccountAuthenticator.
android.accounts.AccountManager.getAccounts,It is safe to call this method from the main thread.
android.accounts.AccountManager.getAccounts,Requires Manifest.permission.GET_ACCOUNTS.
android.accounts.AccountManager.getAccountsByType,Lists all accounts of particular type visible to the caller. These accounts may be visible because the user granted access to the account or the AbstractAcccountAuthenticator managing the account did so or because the client shares a signature with the managing AbstractAccountAuthenticator. The account type is a string token corresponding to the authenticator and useful domain of the account. For example there are types corresponding to Google and Facebook. The exact string token to use will be published somewhere associated with the authenticator in question. It is safe to call this method from the main thread. Caller targeting API level Build.VERSION_CODES.O and above will get list of accounts made visible to it by user (see newChooseAccountIntent(android.accounts.Account java.util.List java.lang.String[] java.lang.String java.lang.String java.lang.String[] android.os.Bundle) ) or AbstractAcccountAuthenticator using setAccountVisibility(Account String int). Manifest.permission.GET_ACCOUNTS permission is not used. Caller targeting API level below Build.VERSION_CODES.O that have not been granted the Manifest.permission.GET_ACCOUNTS permission will only see those accounts managed by AbstractAccountAuthenticators whose signature matches the client. NOTE: If targeting your app to work on API level Build.VERSION_CODES.LOLLIPOP_MR1 and before Manifest.permission.GET_ACCOUNTS permission is needed for those platforms irrespective of uid or signature match. See docs for this function in API level Build.VERSION_CODES.LOLLIPOP_MR1. Requires Manifest.permission.GET_ACCOUNTS.
android.accounts.AccountManager.getAccountsByType,Get accounts by type.
android.accounts.AccountManager.getAccountsByType,Lists all accounts of particular type visible to the caller.
android.accounts.AccountManager.getAccountsByType,These accounts may be visible because the user granted access to the account or the AbstractAcccountAuthenticator managing the account did so or because the client shares a signature with the managing AbstractAccountAuthenticator.
android.accounts.AccountManager.getAccountsByType,The account type is a string token corresponding to the authenticator and useful domain of the account.
android.accounts.AccountManager.getAccountsByType,For example there are types corresponding to Google and Facebook.
android.accounts.AccountManager.getAccountsByType,The exact string token to use will be published somewhere associated with the authenticator in question.
android.accounts.AccountManager.getAccountsByType,It is safe to call this method from the main thread.
android.accounts.AccountManager.getAccountsByType,Caller targeting API level Build.VERSION_CODES.O and above will get list of accounts made visible to it by user (see newChooseAccountIntent(android.accounts.Account java.util.List java.lang.String[] java.lang.String java.lang.String java.lang.String[] android.os.Bundle) ) or AbstractAcccountAuthenticator using setAccountVisibility(Account String int).
android.accounts.AccountManager.getAccountsByType,Manifest.permission.GET_ACCOUNTS permission is not used.
android.accounts.AccountManager.getAccountsByType,Caller targeting API level below Build.VERSION_CODES.O that have not been granted the Manifest.permission.GET_ACCOUNTS permission will only see those accounts managed by AbstractAccountAuthenticators whose signature matches the client.
android.accounts.AccountManager.getAccountsByType,NOTE: If targeting your app to work on API level Build.VERSION_CODES.LOLLIPOP_MR1 and before Manifest.permission.GET_ACCOUNTS permission is needed for those platforms irrespective of uid or signature match.
android.accounts.AccountManager.getAccountsByType,See docs for this function in API level Build.VERSION_CODES.LOLLIPOP_MR1.
android.accounts.AccountManager.getAccountsByType,Requires Manifest.permission.GET_ACCOUNTS.
android.accounts.AccountManager.getAuthToken,Gets an auth token of the specified type for a particular account optionally raising a notification if the user must enter credentials. This method is intended for background tasks and services where the user should not be immediately interrupted with a password prompt. If a previously generated auth token is cached for this account and type then it is returned. Otherwise if a saved password is available it is sent to the server to generate a new auth token. Otherwise an Intent is returned which when started will prompt the user for a password. If the notifyAuthFailure parameter is set a status bar notification is also created with the same Intent alerting the user that they need to enter a password at some point. In that case you may need to wait until the user responds which could take hours or days or forever. When the user does respond and supply a new password the account manager will broadcast the LOGIN_ACCOUNTS_CHANGED_ACTION Intent and notify OnAccountsUpdateListener which applications can use to try again. If notifyAuthFailure is not set it is the application's responsibility to launch the returned Intent at some point. Either way the result from this call will not wait for user action. Some authenticators have auth token types whose value is authenticator-dependent. Some services use different token types to access different functionality -- for example Google uses different auth tokens to access Gmail and Google Calendar for the same account. This method may be called from any thread but the returned AccountManagerFuture must not be used on the main thread. NOTE: If targeting your app to work on API level 22 and before USE_CREDENTIALS permission is needed for those platforms. See docs for this function in API level 22. Requires android.Manifest.permission.USE_CREDENTIALS.
android.accounts.AccountManager.getAuthToken,Get auth token.
android.accounts.AccountManager.getAuthToken,Gets an auth token of the specified type for a particular account optionally raising a notification if the user must enter credentials.
android.accounts.AccountManager.getAuthToken,This method is intended for background tasks and services where the user should not be immediately interrupted with a password prompt.
android.accounts.AccountManager.getAuthToken,If a previously generated auth token is cached for this account and type then it is returned.
android.accounts.AccountManager.getAuthToken,Otherwise if a saved password is available it is sent to the server to generate a new auth token.
android.accounts.AccountManager.getAuthToken,Otherwise an Intent is returned which when started will prompt the user for a password.
android.accounts.AccountManager.getAuthToken,If the notifyAuthFailure parameter is set a status bar notification is also created with the same Intent alerting the user that they need to enter a password at some point.
android.accounts.AccountManager.getAuthToken,In that case you may need to wait until the user responds which could take hours or days or forever.
android.accounts.AccountManager.getAuthToken,When the user does respond and supply a new password the account manager will broadcast the LOGIN_ACCOUNTS_CHANGED_ACTION Intent and notify OnAccountsUpdateListener which applications can use to try again.
android.accounts.AccountManager.getAuthToken,If notifyAuthFailure is not set it is the application's responsibility to launch the returned Intent at some point.
android.accounts.AccountManager.getAuthToken,Either way the result from this call will not wait for user action.
android.accounts.AccountManager.getAuthToken,Some authenticators have auth token types whose value is authenticator-dependent.
android.accounts.AccountManager.getAuthToken,Some services use different token types to access different functionality -- for example Google uses different auth tokens to access Gmail and Google Calendar for the same account.
android.accounts.AccountManager.getAuthToken,This method may be called from any thread but the returned AccountManagerFuture must not be used on the main thread.
android.accounts.AccountManager.getAuthToken,NOTE: If targeting your app to work on API level 22 and before USE_CREDENTIALS permission is needed for those platforms.
android.accounts.AccountManager.getAuthToken,See docs for this function in API level 22.
android.accounts.AccountManager.getAuthToken,Requires android.Manifest.permission.USE_CREDENTIALS.
android.accounts.AccountManager.getAuthToken,Gets an auth token of the specified type for a particular account prompting the user for credentials if necessary. This method is intended for applications running in the foreground where it makes sense to ask the user directly for a password. If a previously generated auth token is cached for this account and type then it is returned. Otherwise if a saved password is available it is sent to the server to generate a new auth token. Otherwise the user is prompted to enter a password. Some authenticators have auth token types whose value is authenticator-dependent. Some services use different token types to access different functionality -- for example Google uses different auth tokens to access Gmail and Google Calendar for the same account. NOTE: If targeting your app to work on API level 22 and before USE_CREDENTIALS permission is needed for those platforms. See docs for this function in API level 22. This method may be called from any thread but the returned AccountManagerFuture must not be used on the main thread. Requires android.Manifest.permission.USE_CREDENTIALS.
android.accounts.AccountManager.getAuthToken,Get auth token.
android.accounts.AccountManager.getAuthToken,Gets an auth token of the specified type for a particular account prompting the user for credentials if necessary.
android.accounts.AccountManager.getAuthToken,This method is intended for applications running in the foreground where it makes sense to ask the user directly for a password.
android.accounts.AccountManager.getAuthToken,If a previously generated auth token is cached for this account and type then it is returned.
android.accounts.AccountManager.getAuthToken,Otherwise if a saved password is available it is sent to the server to generate a new auth token.
android.accounts.AccountManager.getAuthToken,Otherwise the user is prompted to enter a password.
android.accounts.AccountManager.getAuthToken,Some authenticators have auth token types whose value is authenticator-dependent.
android.accounts.AccountManager.getAuthToken,Some services use different token types to access different functionality -- for example Google uses different auth tokens to access Gmail and Google Calendar for the same account.
android.accounts.AccountManager.getAuthToken,NOTE: If targeting your app to work on API level 22 and before USE_CREDENTIALS permission is needed for those platforms.
android.accounts.AccountManager.getAuthToken,See docs for this function in API level 22.
android.accounts.AccountManager.getAuthToken,This method may be called from any thread but the returned AccountManagerFuture must not be used on the main thread.
android.accounts.AccountManager.getAuthToken,Requires android.Manifest.permission.USE_CREDENTIALS.
android.accounts.AccountManager.getAuthToken,This method was deprecated in API level 15. use getAuthToken(android.accounts.Account java.lang.String android.os.Bundle boolean android.accounts.AccountManagerCallback android.os.Handler) instead Gets an auth token of the specified type for a particular account optionally raising a notification if the user must enter credentials. This method is intended for background tasks and services where the user should not be immediately interrupted with a password prompt. If a previously generated auth token is cached for this account and type then it is returned. Otherwise if a saved password is available it is sent to the server to generate a new auth token. Otherwise an Intent is returned which when started will prompt the user for a password. If the notifyAuthFailure parameter is set a status bar notification is also created with the same Intent alerting the user that they need to enter a password at some point. In that case you may need to wait until the user responds which could take hours or days or forever. When the user does respond and supply a new password the account manager will broadcast the LOGIN_ACCOUNTS_CHANGED_ACTION Intent and notify OnAccountsUpdateListener which applications can use to try again. If notifyAuthFailure is not set it is the application's responsibility to launch the returned Intent at some point. Either way the result from this call will not wait for user action. Some authenticators have auth token types whose value is authenticator-dependent. Some services use different token types to access different functionality -- for example Google uses different auth tokens to access Gmail and Google Calendar for the same account. This method may be called from any thread but the returned AccountManagerFuture must not be used on the main thread. Requires android.Manifest.permission.USE_CREDENTIALS.
android.accounts.AccountManager.getAuthToken,Get auth token.
android.accounts.AccountManager.getAuthToken,This method was deprecated in API level 15.
android.accounts.AccountManager.getAuthToken,use getAuthToken(android.accounts.Account java.lang.String android.os.Bundle boolean android.accounts.AccountManagerCallback android.os.Handler) instead Gets an auth token of the specified type for a particular account optionally raising a notification if the user must enter credentials.
android.accounts.AccountManager.getAuthToken,This method is intended for background tasks and services where the user should not be immediately interrupted with a password prompt.
android.accounts.AccountManager.getAuthToken,If a previously generated auth token is cached for this account and type then it is returned.
android.accounts.AccountManager.getAuthToken,Otherwise if a saved password is available it is sent to the server to generate a new auth token.
android.accounts.AccountManager.getAuthToken,Otherwise an Intent is returned which when started will prompt the user for a password.
android.accounts.AccountManager.getAuthToken,If the notifyAuthFailure parameter is set a status bar notification is also created with the same Intent alerting the user that they need to enter a password at some point.
android.accounts.AccountManager.getAuthToken,In that case you may need to wait until the user responds which could take hours or days or forever.
android.accounts.AccountManager.getAuthToken,When the user does respond and supply a new password the account manager will broadcast the LOGIN_ACCOUNTS_CHANGED_ACTION Intent and notify OnAccountsUpdateListener which applications can use to try again.
android.accounts.AccountManager.getAuthToken,If notifyAuthFailure is not set it is the application's responsibility to launch the returned Intent at some point.
android.accounts.AccountManager.getAuthToken,Either way the result from this call will not wait for user action.
android.accounts.AccountManager.getAuthToken,Some authenticators have auth token types whose value is authenticator-dependent.
android.accounts.AccountManager.getAuthToken,Some services use different token types to access different functionality -- for example Google uses different auth tokens to access Gmail and Google Calendar for the same account.
android.accounts.AccountManager.getAuthToken,This method may be called from any thread but the returned AccountManagerFuture must not be used on the main thread.
android.accounts.AccountManager.getAuthToken,Requires android.Manifest.permission.USE_CREDENTIALS.
android.accounts.AccountManager.getAuthenticatorTypes,Lists the currently registered authenticators. It is safe to call this method from the main thread. No permission is required to call this method.
android.accounts.AccountManager.getAuthenticatorTypes,Get authenticator types.
android.accounts.AccountManager.getAuthenticatorTypes,Lists the currently registered authenticators.
android.accounts.AccountManager.getAuthenticatorTypes,It is safe to call this method from the main thread.
android.accounts.AccountManager.getAuthenticatorTypes,No permission is required to call this method.
android.accounts.AccountManager.getUserData,"Gets the user data named by ""key"" associated with the account. This is intended for authenticators and related code to store arbitrary metadata along with accounts. The meaning of the keys and values is up to the authenticator for the account. It is safe to call this method from the main thread. This method requires the caller to have a signature match with the authenticator that owns the specified account. NOTE: If targeting your app to work on API level Build.VERSION_CODES.LOLLIPOP_MR1 and before AUTHENTICATE_ACCOUNTS permission is needed for those platforms. See docs for this function in API level Build.VERSION_CODES.LOLLIPOP_MR1. Requires android.Manifest.permission.AUTHENTICATE_ACCOUNTS."
android.accounts.AccountManager.getUserData,Get user data.
android.accounts.AccountManager.getUserData,"Gets the user data named by ""key"" associated with the account."
android.accounts.AccountManager.getUserData,This is intended for authenticators and related code to store arbitrary metadata along with accounts.
android.accounts.AccountManager.getUserData,The meaning of the keys and values is up to the authenticator for the account.
android.accounts.AccountManager.getUserData,It is safe to call this method from the main thread.
android.accounts.AccountManager.getUserData,This method requires the caller to have a signature match with the authenticator that owns the specified account.
android.accounts.AccountManager.getUserData,NOTE: If targeting your app to work on API level Build.VERSION_CODES.LOLLIPOP_MR1 and before AUTHENTICATE_ACCOUNTS permission is needed for those platforms.
android.accounts.AccountManager.getUserData,See docs for this function in API level Build.VERSION_CODES.LOLLIPOP_MR1.
android.accounts.AccountManager.getUserData,Requires android.Manifest.permission.AUTHENTICATE_ACCOUNTS.
android.accounts.AccountManager.invalidateAuthToken,Removes an auth token from the AccountManager's cache. Does nothing if the auth token is not currently in the cache. Applications must call this method when the auth token is found to have expired or otherwise become invalid for authenticating requests. The AccountManager does not validate or expire cached auth tokens otherwise. It is safe to call this method from the main thread. NOTE: If targeting your app to work on API level 22 and before MANAGE_ACCOUNTS or USE_CREDENTIALS permission is needed for those platforms. See docs for this function in API level 22. Requires android.Manifest.permission.MANAGE_ACCOUNTS or android.Manifest.permission.USE_CREDENTIALS.
android.accounts.AccountManager.invalidateAuthToken,Invalidate auth token.
android.accounts.AccountManager.invalidateAuthToken,Removes an auth token from the AccountManager's cache.
android.accounts.AccountManager.invalidateAuthToken,Does nothing if the auth token is not currently in the cache.
android.accounts.AccountManager.invalidateAuthToken,Applications must call this method when the auth token is found to have expired or otherwise become invalid for authenticating requests.
android.accounts.AccountManager.invalidateAuthToken,The AccountManager does not validate or expire cached auth tokens otherwise.
android.accounts.AccountManager.invalidateAuthToken,It is safe to call this method from the main thread.
android.accounts.AccountManager.invalidateAuthToken,NOTE: If targeting your app to work on API level 22 and before MANAGE_ACCOUNTS or USE_CREDENTIALS permission is needed for those platforms.
android.accounts.AccountManager.invalidateAuthToken,See docs for this function in API level 22.
android.accounts.AccountManager.invalidateAuthToken,Requires android.Manifest.permission.MANAGE_ACCOUNTS or android.Manifest.permission.USE_CREDENTIALS.
android.accounts.AccountManager.removeAccount,Removes an account from the AccountManager. Does nothing if the account does not exist. Does not delete the account from the server. The authenticator may have its own policies preventing account deletion in which case the account will not be deleted. This method may be called from any thread but the returned AccountManagerFuture must not be used on the main thread. This method requires the caller to have a signature match with the authenticator that manages the specified account. NOTE: If targeting your app to work on API level 22 and before MANAGE_ACCOUNTS permission is needed for those platforms. See docs for this function in API level 22. Requires android.Manifest.permission.MANAGE_ACCOUNTS.
android.accounts.AccountManager.removeAccount,Remove account.
android.accounts.AccountManager.removeAccount,Removes an account from the AccountManager.
android.accounts.AccountManager.removeAccount,Does nothing if the account does not exist.
android.accounts.AccountManager.removeAccount,Does not delete the account from the server.
android.accounts.AccountManager.removeAccount,The authenticator may have its own policies preventing account deletion in which case the account will not be deleted.
android.accounts.AccountManager.removeAccount,This method may be called from any thread but the returned AccountManagerFuture must not be used on the main thread.
android.accounts.AccountManager.removeAccount,This method requires the caller to have a signature match with the authenticator that manages the specified account.
android.accounts.AccountManager.removeAccount,NOTE: If targeting your app to work on API level 22 and before MANAGE_ACCOUNTS permission is needed for those platforms.
android.accounts.AccountManager.removeAccount,See docs for this function in API level 22.
android.accounts.AccountManager.removeAccount,Requires android.Manifest.permission.MANAGE_ACCOUNTS.
android.accounts.AccountManager.removeAccount,This method was deprecated in API level 22. use removeAccount(android.accounts.Account android.app.Activity android.accounts.AccountManagerCallback android.os.Handler) instead Removes an account from the AccountManager. Does nothing if the account does not exist. Does not delete the account from the server. The authenticator may have its own policies preventing account deletion in which case the account will not be deleted. This method requires the caller to have a signature match with the authenticator that manages the specified account. NOTE: If targeting your app to work on API level 22 and before MANAGE_ACCOUNTS permission is needed for those platforms. See docs for this function in API level 22. Requires android.Manifest.permission.MANAGE_ACCOUNTS.
android.accounts.AccountManager.removeAccount,Remove account.
android.accounts.AccountManager.removeAccount,This method was deprecated in API level 22.
android.accounts.AccountManager.removeAccount,use removeAccount(android.accounts.Account android.app.Activity android.accounts.AccountManagerCallback android.os.Handler) instead Removes an account from the AccountManager.
android.accounts.AccountManager.removeAccount,Does nothing if the account does not exist.
android.accounts.AccountManager.removeAccount,Does not delete the account from the server.
android.accounts.AccountManager.removeAccount,The authenticator may have its own policies preventing account deletion in which case the account will not be deleted.
android.accounts.AccountManager.removeAccount,This method requires the caller to have a signature match with the authenticator that manages the specified account.
android.accounts.AccountManager.removeAccount,NOTE: If targeting your app to work on API level 22 and before MANAGE_ACCOUNTS permission is needed for those platforms.
android.accounts.AccountManager.removeAccount,See docs for this function in API level 22.
android.accounts.AccountManager.removeAccount,Requires android.Manifest.permission.MANAGE_ACCOUNTS.
android.accounts.AccountManager.setUserData,Sets one userdata key for an account. Intended by use for the authenticator to stash state for itself not directly by applications. The meaning of the keys and values is up to the authenticator. It is safe to call this method from the main thread. This method requires the caller to have a signature match with the authenticator that manages the specified account. NOTE: If targeting your app to work on API level 22 and before AUTHENTICATE_ACCOUNTS permission and same UID as account's authenticator is needed for those platforms. See docs for this function in API level 22. Requires android.Manifest.permission.AUTHENTICATE_ACCOUNTS.
android.accounts.AccountManager.setUserData,Set user data.
android.accounts.AccountManager.setUserData,Sets one userdata key for an account.
android.accounts.AccountManager.setUserData,Intended by use for the authenticator to stash state for itself not directly by applications.
android.accounts.AccountManager.setUserData,The meaning of the keys and values is up to the authenticator.
android.accounts.AccountManager.setUserData,It is safe to call this method from the main thread.
android.accounts.AccountManager.setUserData,This method requires the caller to have a signature match with the authenticator that manages the specified account.
android.accounts.AccountManager.setUserData,NOTE: If targeting your app to work on API level 22 and before AUTHENTICATE_ACCOUNTS permission and same UID as account's authenticator is needed for those platforms.
android.accounts.AccountManager.setUserData,See docs for this function in API level 22.
android.accounts.AccountManager.setUserData,Requires android.Manifest.permission.AUTHENTICATE_ACCOUNTS.
android.app.admin.DeviceAdminReceiver.onReceive,Intercept standard device administrator broadcasts. Implementations should not override this method; it is better to implement the convenience callbacks for each action.
android.app.admin.DeviceAdminReceiver.onReceive,On receive.
android.app.admin.DeviceAdminReceiver.onReceive,Intercept standard device administrator broadcasts.
android.app.admin.DeviceAdminReceiver.onReceive,Implementations should not override this method; it is better to implement the convenience callbacks for each action.
android.app.admin.DevicePolicyManager.getActiveAdmins,Return a list of all currently active device administrators' component names. If there are no administrators null may be returned.
android.app.admin.DevicePolicyManager.getActiveAdmins,Get active admins.
android.app.admin.DevicePolicyManager.getActiveAdmins,Return a list of all currently active device administrators' component names.
android.app.admin.DevicePolicyManager.getActiveAdmins,If there are no administrators null may be returned.
android.app.admin.DevicePolicyManager.getCameraDisabled,Determine whether or not the device's cameras have been disabled for this user either by the calling admin if specified or all admins.
android.app.admin.DevicePolicyManager.getCameraDisabled,Get camera disabled.
android.app.admin.DevicePolicyManager.getCurrentFailedPasswordAttempts,Retrieve the number of times the user has failed at entering a password since that last successful password entry. This method can be called on the DevicePolicyManager instance returned by getParentProfileInstance(android.content.ComponentName) in order to retrieve the number of failed password attemts for the parent user. The calling device admin must have requested DeviceAdminInfo#USES_POLICY_WATCH_LOGIN to be able to call this method; if it has not a security exception will be thrown. On devices not supporting PackageManager#FEATURE_SECURE_LOCK_SCREEN feature the password is always empty and this method always returns 0. Requires the PackageManager#FEATURE_SECURE_LOCK_SCREEN feature which can be detected using PackageManager.hasSystemFeature(String).
android.app.admin.DevicePolicyManager.getCurrentFailedPasswordAttempts,Get current failed password attempts.
android.app.admin.DevicePolicyManager.getCurrentFailedPasswordAttempts,Retrieve the number of times the user has failed at entering a password since that last successful password entry.
android.app.admin.DevicePolicyManager.getCurrentFailedPasswordAttempts,This method can be called on the DevicePolicyManager instance returned by getParentProfileInstance(android.content.ComponentName) in order to retrieve the number of failed password attemts for the parent user.
android.app.admin.DevicePolicyManager.getCurrentFailedPasswordAttempts,The calling device admin must have requested DeviceAdminInfo#USES_POLICY_WATCH_LOGIN to be able to call this method; if it has not a security exception will be thrown.
android.app.admin.DevicePolicyManager.getCurrentFailedPasswordAttempts,On devices not supporting PackageManager#FEATURE_SECURE_LOCK_SCREEN feature the password is always empty and this method always returns 0.
android.app.admin.DevicePolicyManager.getCurrentFailedPasswordAttempts,Requires the PackageManager#FEATURE_SECURE_LOCK_SCREEN feature which can be detected using PackageManager.hasSystemFeature(String).
android.app.admin.DevicePolicyManager.isAdminActive,Return true if the given administrator component is currently active (enabled) in the system.
android.app.admin.DevicePolicyManager.isAdminActive,Is admin active.
